0xfff3, 0x00
0x06b6, 0x00
0x06b7, 0x00
0x06b8, 0x00
0x06b9, 0x00
0x06ba, 0x00
0x06bb, 0x00
0x06bc, 0x00
0x06bd, 0x00
0x06be, 0x00
0x06bf, 0x00
0x06c0, 0x00
0x06c1, 0x00
0x06c2, 0x00
0x06c3, 0x00
0x06c4, 0x00
0x06c5, 0x00
0x06c6, 0x00
0x06c7, 0x00
0x06c8, 0x00
0x06c9, 0x00
0x06ca, 0x00
0x06cb, 0x00
0x06cc, 0x00
0x06cd, 0x00
0x06ce, 0x00
0x06cf, 0x00
0x06d0, 0x00
0x06d1, 0x00
0x06d2, 0x00
0x06d3, 0x00
0x06d4, 0x00
0x06d5, 0x00
0x06d6, 0x00
0x06d7, 0x00
0x06d8, 0x00
0x06d9, 0x00
0x06da, 0x00
0x06db, 0x00
0x06dc, 0x00
0x06dd, 0x00
0x06de, 0x00
0x06df, 0x00
0x06e0, 0x00
0x06e1, 0x00
0x06e2, 0x00
0x06e3, 0x00
0x06e4, 0x00
0x06e5, 0x00
0x06e6, 0x00
0x06e7, 0x00
0x06e8, 0x00
0x06e9, 0x00
0x06ea, 0x00
0x06eb, 0x00
0x06ec, 0x00
0x06ed, 0x00
0x06ee, 0x00
0x06ef, 0x00
0x06f0, 0x00
0x06f1, 0x00
0x06f2, 0x00
0x06f3, 0x00
0x06f4, 0x00
0x06f5, 0x00
0x0816, 0x0f
0x0817, 0xff
0x0818, 0x0f
0x0819, 0xff
0x081a, 0x0f
0x081b, 0xff
0x081c, 0x0f
0x081d, 0xff
0x081e, 0x0f
0x081f, 0xff
0x0820, 0x0f
0x0821, 0xff
0x0822, 0x0f
0x0823, 0xff
0x0824, 0x0f
0x0825, 0xff
0x0826, 0x0f
0x0827, 0xff
0x0828, 0x0f
0x0829, 0xff
0x082a, 0x0f
0x082b, 0xff
0x082c, 0x0f
0x082d, 0xff
0x082e, 0x0f
0x082f, 0xff
0x0830, 0x0f
0x0831, 0xff
0x0832, 0x0f
0x0833, 0xff
0x0834, 0x0f
0x0835, 0xff
0x0836, 0x0f
0x0837, 0xff
0x0838, 0x0f
0x0839, 0xff
0x083a, 0x0f
0x083b, 0xff
0x083c, 0x0f
0x083d, 0xff
0x083e, 0x0f
0x083f, 0xff
0x0840, 0x0f
0x0841, 0xff
0x0842, 0x0f
0x0843, 0xff
0x0844, 0x0f
0x0845, 0xff
0x0846, 0x0f
0x0847, 0xff
0x0848, 0x0f
0x0849, 0xff
0x084a, 0x0f
0x084b, 0xff
0x084c, 0x0f
0x084d, 0xff
0x084e, 0x0f
0x084f, 0xff
0x0850, 0x0f
0x0851, 0xff
0x0852, 0x0f
0x0853, 0xff
0x0854, 0x0f
0x0855, 0xff
0x0856, 0x0f
0x0857, 0xff
0x0858, 0x0f
0x0859, 0xff
0x085a, 0x0f
0x085b, 0xff
0x085c, 0x0f
0x085d, 0xff
0x085e, 0x0f
0x085f, 0xff
0x0860, 0x0f
0x0861, 0xff
0x0862, 0x0f
0x0863, 0xff
0x0864, 0x0f
0x0865, 0xff
0x0866, 0x0f
0x0867, 0xff
0x0868, 0x0f
0x0869, 0xff
0x086a, 0x0f
0x086b, 0xff
0x086c, 0x0f
0x086d, 0xff
0x086e, 0x0f
0x086f, 0xff
0x0870, 0x0f
0x0871, 0xff
0x0872, 0x0f
0x0873, 0xff
0x0874, 0x0f
0x0875, 0xff
0x0876, 0x0f
0x0877, 0xff
0x0878, 0x0f
0x0879, 0xff
0x087a, 0x0f
0x087b, 0xff
0x087c, 0x0f
0x087d, 0xff
0x087e, 0x0f
0x087f, 0xff
0x0880, 0x0f
0x0881, 0xff
0x0882, 0x0f
0x0883, 0xff
0x0884, 0x0f
0x0885, 0xff
0x0886, 0x0f
0x0887, 0xff
0x0888, 0x0f
0x0889, 0xff
0x088a, 0x0f
0x088b, 0xff
0x088c, 0x0f
0x088d, 0xff
0x088e, 0x0f
0x088f, 0xff
0x0890, 0x0f
0x0891, 0xff
0x0892, 0x0f
0x0893, 0xff
0x0894, 0x0f
0x0895, 0xff
0x0896, 0x0f
0x0897, 0xff
0x0898, 0x0f
0x0899, 0xff
0x089a, 0x0f
0x089b, 0xff
0x089c, 0x0f
0x089d, 0xff
0x089e, 0x0f
0x089f, 0xff
0x08a0, 0x0f
0x08a1, 0xff
0x08a2, 0x0f
0x08a3, 0xff
0x08a4, 0x0f
0x08a5, 0xff
0x08a6, 0x0f
0x08a7, 0xff
0x08a8, 0x0f
0x08a9, 0xff
0x08aa, 0x0f
0x08ab, 0xff
0x08ac, 0x0f
0x08ad, 0xff
0x08ae, 0x0f
0x08af, 0xff
0x08b0, 0x0f
0x08b1, 0xff
0x08b2, 0x0f
0x08b3, 0xff
0x08b4, 0x0f
0x08b5, 0xff
0x08b6, 0x0f
0x08b7, 0xff
0x08b8, 0x0f
0x08b9, 0xff
0x08ba, 0x0f
0x08bb, 0xff
0x08bc, 0x0f
0x08bd, 0xff
0x08be, 0x0f
0x08bf, 0xff
0x08c0, 0x0f
0x08c1, 0xff
0x08c2, 0x0f
0x08c3, 0xff
0x08c4, 0x0f
0x08c5, 0xff
0x08c6, 0x0f
0x08c7, 0xff
0x08c8, 0x0f
0x08c9, 0xff
0x08ca, 0x0f
0x08cb, 0xff
0x08cc, 0x0f
0x08cd, 0xff
0x08ce, 0x0f
0x08cf, 0xff
0x08d0, 0x0f
0x08d1, 0xff
0x08d2, 0x0f
0x08d3, 0xff
0x08d4, 0x0f
0x08d5, 0xff
0x08d6, 0x0f
0x08d7, 0xff
0x08d8, 0x0f
0x08d9, 0xff
0x08da, 0x0f
0x08db, 0xff
0x08dc, 0x0f
0x08dd, 0xff
0x08de, 0x0f
0x08df, 0xff
0x08e0, 0x0f
0x08e1, 0xff
0x08e2, 0x0f
0x08e3, 0xff
0x08e4, 0x0f
0x08e5, 0xff
0x08e6, 0x0f
0x08e7, 0xff
0x08e8, 0x0f
0x08e9, 0xff
0x08ea, 0x0f
0x08eb, 0xff
0x08ec, 0x0f
0x08ed, 0xff
0x08ee, 0x0f
0x08ef, 0xff
0x08f0, 0x0f
0x08f1, 0xff
0x08f2, 0x0f
0x08f3, 0xff
0x08f4, 0x0f
0x08f5, 0xff
0x08f6, 0x0f
0x08f7, 0xff
0x08f8, 0x0f
0x08f9, 0xff
0x08fa, 0x0f
0x08fb, 0xff
0x08fc, 0x0f
0x08fd, 0xff
0x08fe, 0x0f
0x08ff, 0xff
0x0900, 0x0f
0x0901, 0xff
0x0902, 0x0f
0x0903, 0xff
0x0904, 0x0f
0x0905, 0xff
0x0906, 0x0f
0x0907, 0xff
0x0908, 0x0f
0x0909, 0xff
0x090a, 0x0f
0x090b, 0xff
0x090c, 0x0f
0x090d, 0xff
0x090e, 0x0f
0x090f, 0xff
0x0910, 0x0f
0x0911, 0xff
0x0912, 0x0f
0x0913, 0xff
0x0914, 0x0f
0x0915, 0xff
0x0916, 0x0f
0x0917, 0xff
0x0918, 0x0f
0x0919, 0xff
0x091a, 0x0f
0x091b, 0xff
0x091c, 0x0f
0x091d, 0xff
0x091e, 0x0f
0x091f, 0xff
0x0920, 0x0f
0x0921, 0xff
0x0922, 0x0f
0x0923, 0xff
0x0924, 0x0f
0x0925, 0xff
0x0926, 0x0f
0x0927, 0xff
0x0928, 0x0f
0x0929, 0xff
0x092a, 0x0f
0x092b, 0xff
0x092c, 0x0f
0x092d, 0xff
0x092e, 0x0f
0x092f, 0xff
0x0930, 0x0f
0x0931, 0xff
0x0932, 0x0f
0x0933, 0xff
0x0934, 0x0f
0x0935, 0xff
0x04b2, 0x01
0x04b3, 0x89
0x04b4, 0x01
0x04b5, 0x02
0x0300, 0xa8
0x0301, 0x01
0xfff0, 0x00
0x01fc, 0x03
0x01fd, 0x01
0x01fe, 0x00
0x01ff, 0x00
0x0816, 0x00
0x0817, 0x00
0x0818, 0x00
0x0819, 0x00
0x081a, 0x00
0x081b, 0x00
0x081c, 0x00
0x081d, 0x00
0x081e, 0x00
0x081f, 0x00
0x0820, 0x00
0x0821, 0x00
0x0822, 0x00
0x0823, 0x00
0x0824, 0x00
0x0825, 0x00
0x0826, 0x00
0x0827, 0x00
0x0828, 0x00
0x0829, 0x00
0x082a, 0x00
0x082b, 0x00
0x082c, 0x00
0x082d, 0x00
0x082e, 0x00
0x082f, 0x00
0x0830, 0x00
0x0831, 0x00
0x0832, 0x00
0x0833, 0x00
0x0834, 0x00
0x0835, 0x00
0x0836, 0x00
0x0837, 0x00
0x0838, 0x00
0x0839, 0x00
0x083a, 0x00
0x083b, 0x00
0x083c, 0x00
0x083d, 0x00
0x083e, 0x00
0x083f, 0x00
0x0840, 0x00
0x0841, 0x00
0x0842, 0x00
0x0843, 0x00
0x0844, 0x00
0x0845, 0x00
0x0846, 0x00
0x0847, 0x00
0x0848, 0x00
0x0849, 0x00
0x084a, 0x00
0x084b, 0x00
0x084c, 0x00
0x084d, 0x00
0x084e, 0x00
0x084f, 0x00
0x0850, 0x00
0x0851, 0x00
0x0852, 0x00
0x0853, 0x00
0x0854, 0x00
0x0855, 0x00
0x0856, 0x00
0x0857, 0x00
0x0858, 0x00
0x0859, 0x00
0x085a, 0x00
0x085b, 0x00
0x085c, 0x00
0x085d, 0x00
0x085e, 0x00
0x085f, 0x00
0x0860, 0x00
0x0861, 0x00
0x0862, 0x00
0x0863, 0x00
0x0864, 0x00
0x0865, 0x00
0x0866, 0x00
0x0867, 0x00
0x0868, 0x00
0x0869, 0x00
0x086a, 0x00
0x086b, 0x00
0x086c, 0x00
0x086d, 0x00
0x086e, 0x00
0x086f, 0x00
0x0870, 0x00
0x0871, 0x00
0x0872, 0x00
0x0873, 0x00
0x0874, 0x00
0x0875, 0x00
0x0876, 0x00
0x0877, 0x00
0x0878, 0x00
0x0879, 0x00
0x087a, 0x00
0x087b, 0x00
0x087c, 0x00
0x087d, 0x00
0x087e, 0x00
0x087f, 0x00
0x0880, 0x00
0x0881, 0x00
0x0882, 0x00
0x0883, 0x00
0x0884, 0x00
0x0885, 0x00
0x0886, 0x00
0x0887, 0x00
0x0888, 0x00
0x0889, 0x00
0x088a, 0x00
0x088b, 0x00
0x088c, 0x00
0x088d, 0x00
0x088e, 0x00
0x088f, 0x00
0x0890, 0x00
0x0891, 0x00
0x0892, 0x00
0x0893, 0x00
0x0894, 0x00
0x0895, 0x00
0x0896, 0x00
0x0897, 0x00
0x0898, 0x00
0x0899, 0x00
0x089a, 0x00
0x089b, 0x00
0x089c, 0x00
0x089d, 0x00
0x089e, 0x00
0x089f, 0x00
0x08a0, 0x00
0x08a1, 0x00
0x08a2, 0x00
0x08a3, 0x00
0x08a4, 0x00
0x08a5, 0x00
0x08a6, 0x00
0x08a7, 0x00
0x08a8, 0x00
0x08a9, 0x00
0x08aa, 0x00
0x08ab, 0x00
0x08ac, 0x00
0x08ad, 0x00
0x08ae, 0x00
0x08af, 0x00
0x08b0, 0x00
0x08b1, 0x00
0x08b2, 0x00
0x08b3, 0x00
0x08b4, 0x00
0x08b5, 0x00
0x08b6, 0x00
0x08b7, 0x00
0x08b8, 0x00
0x08b9, 0x00
0x08ba, 0x00
0x08bb, 0x00
0x08bc, 0x00
0x08bd, 0x00
0x08be, 0x00
0x08bf, 0x00
0x08c0, 0x00
0x08c1, 0x00
0x08c2, 0x00
0x08c3, 0x00
0x08c4, 0x00
0x08c5, 0x00
0x08c6, 0x00
0x08c7, 0x00
0x08c8, 0x00
0x08c9, 0x00
0x08ca, 0x00
0x08cb, 0x00
0x08cc, 0x00
0x08cd, 0x00
0x08ce, 0x00
0x08cf, 0x00
0x08d0, 0x00
0x08d1, 0x00
0x08d2, 0x00
0x08d3, 0x00
0x08d4, 0x00
0x08d5, 0x00
0x08d6, 0x00
0x08d7, 0x00
0x08d8, 0x00
0x08d9, 0x00
0x08da, 0x00
0x08db, 0x00
0x08dc, 0x00
0x08dd, 0x00
0x08de, 0x00
0x08df, 0x00
0x08e0, 0x00
0x08e1, 0x00
0x08e2, 0x00
0x08e3, 0x00
0x08e4, 0x00
0x08e5, 0x00
0x08e6, 0x00
0x08e7, 0x00
0x08e8, 0x00
0x08e9, 0x00
0x08ea, 0x00
0x08eb, 0x00
0x08ec, 0x00
0x08ed, 0x00
0x08ee, 0x00
0x08ef, 0x00
0x08f0, 0x00
0x08f1, 0x00
0x08f2, 0x00
0x08f3, 0x00
0x08f4, 0x00
0x08f5, 0x00
0x08f6, 0x00
0x08f7, 0x00
0x08f8, 0x00
0x08f9, 0x00
0x08fa, 0x00
0x08fb, 0x00
0x08fc, 0x00
0x08fd, 0x00
0x08fe, 0x00
0x08ff, 0x00
0x0900, 0x00
0x0901, 0x00
0x0902, 0x00
0x0903, 0x00
0x0904, 0x00
0x0905, 0x00
0x0906, 0x00
0x0907, 0x00
0x0908, 0x00
0x0909, 0x00
0x090a, 0x00
0x090b, 0x00
0x090c, 0x00
0x090d, 0x00
0x090e, 0x00
0x090f, 0x00
0x0910, 0x00
0x0911, 0x00
0x0912, 0x00
0x0913, 0x00
0x0914, 0x00
0x0915, 0x00
0x0916, 0x00
0x0917, 0x00
0x0918, 0x00
0x0919, 0x00
0x091a, 0x00
0x091b, 0x00
0x091c, 0x00
0x091d, 0x00
0x091e, 0x00
0x091f, 0x00
0x0920, 0x00
0x0921, 0x00
0x0922, 0x00
0x0923, 0x00
0x0924, 0x00
0x0925, 0x00
0x0926, 0x00
0x0927, 0x00
0x0928, 0x00
0x0929, 0x00
0x092a, 0x00
0x092b, 0x00
0x092c, 0x00
0x092d, 0x00
0x092e, 0x00
0x092f, 0x00
0x0930, 0x00
0x0931, 0x00
0x0932, 0x00
0x0933, 0x00
0x0934, 0x00
0x0935, 0x00
0x06f6, 0x0f
0x06f7, 0xff
0x06f8, 0x0f
0x06f9, 0xff
0x06fa, 0x0f
0x06fb, 0xff
0x06fc, 0x0f
0x06fd, 0xff
0x06fe, 0x0f
0x06ff, 0xff
0x0700, 0x0f
0x0701, 0xff
0x0702, 0x0f
0x0703, 0xff
0x0704, 0x0f
0x0705, 0xff
0x0706, 0x0f
0x0707, 0xff
0x0708, 0x0f
0x0709, 0xff
0x070a, 0x0f
0x070b, 0xff
0x070c, 0x0f
0x070d, 0xff
0x070e, 0x0f
0x070f, 0xff
0x0710, 0x0f
0x0711, 0xff
0x0712, 0x0f
0x0713, 0xff
0x0714, 0x0f
0x0715, 0xff
0x0716, 0x0f
0x0717, 0xff
0x0718, 0x0f
0x0719, 0xff
0x071a, 0x0f
0x071b, 0xff
0x071c, 0x0f
0x071d, 0xff
0x071e, 0x0f
0x071f, 0xff
0x0720, 0x0f
0x0721, 0xff
0x0722, 0x0f
0x0723, 0xff
0x0724, 0x0f
0x0725, 0xff
0x0726, 0x0f
0x0727, 0xff
0x0728, 0x0f
0x0729, 0xff
0x072a, 0x0f
0x072b, 0xff
0x072c, 0x0f
0x072d, 0xff
0x072e, 0x0f
0x072f, 0xff
0x0730, 0x0f
0x0731, 0xff
0x0732, 0x0f
0x0733, 0xff
0x0734, 0x0f
0x0735, 0xff
0x0736, 0x0f
0x0737, 0xff
0x0738, 0x0f
0x0739, 0xff
0x073a, 0x0f
0x073b, 0xff
0x073c, 0x0f
0x073d, 0xff
0x073e, 0x0f
0x073f, 0xff
0x0740, 0x0f
0x0741, 0xff
0x0742, 0x0f
0x0743, 0xff
0x0744, 0x0f
0x0745, 0xff
0x0746, 0x0f
0x0747, 0xff
0x0748, 0x0f
0x0749, 0xff
0x074a, 0x0f
0x074b, 0xff
0x074c, 0x0f
0x074d, 0xff
0x074e, 0x0f
0x074f, 0xff
0x0750, 0x0f
0x0751, 0xff
0x0752, 0x0f
0x0753, 0xff
0x0754, 0x0f
0x0755, 0xff
0x0756, 0x0f
0x0757, 0xff
0x0758, 0x0f
0x0759, 0xff
0x075a, 0x0f
0x075b, 0xff
0x075c, 0x0f
0x075d, 0xff
0x075e, 0x0f
0x075f, 0xff
0x0760, 0x0f
0x0761, 0xff
0x0762, 0x0f
0x0763, 0xff
0x0764, 0x0f
0x0765, 0xff
0x0766, 0x0f
0x0767, 0xff
0x0768, 0x0f
0x0769, 0xff
0x076a, 0x0f
0x076b, 0xff
0x076c, 0x0f
0x076d, 0xff
0x076e, 0x0f
0x076f, 0xff
0x0770, 0x0f
0x0771, 0xff
0x0772, 0x0f
0x0773, 0xff
0x0774, 0x0f
0x0775, 0xff
0x0776, 0x0f
0x0777, 0xff
0x0778, 0x0f
0x0779, 0xff
0x077a, 0x0f
0x077b, 0xff
0x077c, 0x0f
0x077d, 0xff
0x077e, 0x0f
0x077f, 0xff
0x0780, 0x0f
0x0781, 0xff
0x0782, 0x0f
0x0783, 0xff
0x0784, 0x0f
0x0785, 0xff
0x0786, 0x0f
0x0787, 0xff
0x0788, 0x0f
0x0789, 0xff
0x078a, 0x0f
0x078b, 0xff
0x078c, 0x0f
0x078d, 0xff
0x078e, 0x0f
0x078f, 0xff
0x0790, 0x0f
0x0791, 0xff
0x0792, 0x0f
0x0793, 0xff
0x0794, 0x0f
0x0795, 0xff
0x0796, 0x0f
0x0797, 0xff
0x0798, 0x0f
0x0799, 0xff
0x079a, 0x0f
0x079b, 0xff
0x079c, 0x0f
0x079d, 0xff
0x079e, 0x0f
0x079f, 0xff
0x07a0, 0x0f
0x07a1, 0xff
0x07a2, 0x0f
0x07a3, 0xff
0x07a4, 0x0f
0x07a5, 0xff
0x07a6, 0x0f
0x07a7, 0xff
0x07a8, 0x0f
0x07a9, 0xff
0x07aa, 0x0f
0x07ab, 0xff
0x07ac, 0x0f
0x07ad, 0xff
0x07ae, 0x0f
0x07af, 0xff
0x07b0, 0x0f
0x07b1, 0xff
0x07b2, 0x0f
0x07b3, 0xff
0x07b4, 0x0f
0x07b5, 0xff
0x07b6, 0x0f
0x07b7, 0xff
0x07b8, 0x0f
0x07b9, 0xff
0x07ba, 0x0f
0x07bb, 0xff
0x07bc, 0x0f
0x07bd, 0xff
0x07be, 0x0f
0x07bf, 0xff
0x07c0, 0x0f
0x07c1, 0xff
0x07c2, 0x0f
0x07c3, 0xff
0x07c4, 0x0f
0x07c5, 0xff
0x07c6, 0x0f
0x07c7, 0xff
0x07c8, 0x0f
0x07c9, 0xff
0x07ca, 0x0f
0x07cb, 0xff
0x07cc, 0x0f
0x07cd, 0xff
0x07ce, 0x0f
0x07cf, 0xff
0x07d0, 0x0f
0x07d1, 0xff
0x07d2, 0x0f
0x07d3, 0xff
0x07d4, 0x0f
0x07d5, 0xff
0x07d6, 0x0f
0x07d7, 0xff
0x07d8, 0x0f
0x07d9, 0xff
0x07da, 0x0f
0x07db, 0xff
0x07dc, 0x0f
0x07dd, 0xff
0x07de, 0x0f
0x07df, 0xff
0x07e0, 0x0f
0x07e1, 0xff
0x07e2, 0x0f
0x07e3, 0xff
0x07e4, 0x0f
0x07e5, 0xff
0x07e6, 0x0f
0x07e7, 0xff
0x07e8, 0x0f
0x07e9, 0xff
0x07ea, 0x0f
0x07eb, 0xff
0x07ec, 0x0f
0x07ed, 0xff
0x07ee, 0x0f
0x07ef, 0xff
0x07f0, 0x0f
0x07f1, 0xff
0x07f2, 0x0f
0x07f3, 0xff
0x07f4, 0x0f
0x07f5, 0xff
0x07f6, 0x0f
0x07f7, 0xff
0x07f8, 0x0f
0x07f9, 0xff
0x07fa, 0x0f
0x07fb, 0xff
0x07fc, 0x0f
0x07fd, 0xff
0x07fe, 0x0f
0x07ff, 0xff
0x0800, 0x0f
0x0801, 0xff
0x0802, 0x0f
0x0803, 0xff
0x0804, 0x0f
0x0805, 0xff
0x0806, 0x0f
0x0807, 0xff
0x0808, 0x0f
0x0809, 0xff
0x080a, 0x0f
0x080b, 0xff
0x080c, 0x0f
0x080d, 0xff
0x080e, 0x0f
0x080f, 0xff
0x0810, 0x0f
0x0811, 0xff
0x0812, 0x0f
0x0813, 0xff
0x0814, 0x0f
0x0815, 0xff
0x04b2, 0x01
0x04b3, 0x8a
0x04b4, 0x01
0x04b5, 0x01
0x0300, 0xa8
0x0301, 0x02
0xfff0, 0x00
0x01fc, 0x03
0x01fd, 0x00
0x01fe, 0x00
0x01ff, 0x01
0x06f6, 0x00
0x06f7, 0x00
0x06f8, 0x00
0x06f9, 0x00
0x06fa, 0x00
0x06fb, 0x00
0x06fc, 0x00
0x06fd, 0x00
0x06fe, 0x00
0x06ff, 0x00
0x0700, 0x00
0x0701, 0x00
0x0702, 0x00
0x0703, 0x00
0x0704, 0x00
0x0705, 0x00
0x0706, 0x00
0x0707, 0x00
0x0708, 0x00
0x0709, 0x00
0x070a, 0x00
0x070b, 0x00
0x070c, 0x00
0x070d, 0x00
0x070e, 0x00
0x070f, 0x00
0x0710, 0x00
0x0711, 0x00
0x0712, 0x00
0x0713, 0x00
0x0714, 0x00
0x0715, 0x00
0x0716, 0x00
0x0717, 0x00
0x0718, 0x00
0x0719, 0x00
0x071a, 0x00
0x071b, 0x00
0x071c, 0x00
0x071d, 0x00
0x071e, 0x00
0x071f, 0x00
0x0720, 0x00
0x0721, 0x00
0x0722, 0x00
0x0723, 0x00
0x0724, 0x00
0x0725, 0x00
0x0726, 0x00
0x0727, 0x00
0x0728, 0x00
0x0729, 0x00
0x072a, 0x00
0x072b, 0x00
0x072c, 0x00
0x072d, 0x00
0x072e, 0x00
0x072f, 0x00
0x0730, 0x00
0x0731, 0x00
0x0732, 0x00
0x0733, 0x00
0x0734, 0x00
0x0735, 0x00
0x0736, 0x00
0x0737, 0x00
0x0738, 0x00
0x0739, 0x00
0x073a, 0x00
0x073b, 0x00
0x073c, 0x00
0x073d, 0x00
0x073e, 0x00
0x073f, 0x00
0x0740, 0x00
0x0741, 0x00
0x0742, 0x00
0x0743, 0x00
0x0744, 0x00
0x0745, 0x00
0x0746, 0x00
0x0747, 0x00
0x0748, 0x00
0x0749, 0x00
0x074a, 0x00
0x074b, 0x00
0x074c, 0x00
0x074d, 0x00
0x074e, 0x00
0x074f, 0x00
0x0750, 0x00
0x0751, 0x00
0x0752, 0x00
0x0753, 0x00
0x0754, 0x00
0x0755, 0x00
0x0756, 0x00
0x0757, 0x00
0x0758, 0x00
0x0759, 0x00
0x075a, 0x00
0x075b, 0x00
0x075c, 0x00
0x075d, 0x00
0x075e, 0x00
0x075f, 0x00
0x0760, 0x00
0x0761, 0x00
0x0762, 0x00
0x0763, 0x00
0x0764, 0x00
0x0765, 0x00
0x0766, 0x00
0x0767, 0x00
0x0768, 0x00
0x0769, 0x00
0x076a, 0x00
0x076b, 0x00
0x076c, 0x00
0x076d, 0x00
0x076e, 0x00
0x076f, 0x00
0x0770, 0x00
0x0771, 0x00
0x0772, 0x00
0x0773, 0x00
0x0774, 0x00
0x0775, 0x00
0x0776, 0x00
0x0777, 0x00
0x0778, 0x00
0x0779, 0x00
0x077a, 0x00
0x077b, 0x00
0x077c, 0x00
0x077d, 0x00
0x077e, 0x00
0x077f, 0x00
0x0780, 0x00
0x0781, 0x00
0x0782, 0x00
0x0783, 0x00
0x0784, 0x00
0x0785, 0x00
0x0786, 0x00
0x0787, 0x00
0x0788, 0x00
0x0789, 0x00
0x078a, 0x00
0x078b, 0x00
0x078c, 0x00
0x078d, 0x00
0x078e, 0x00
0x078f, 0x00
0x0790, 0x00
0x0791, 0x00
0x0792, 0x00
0x0793, 0x00
0x0794, 0x00
0x0795, 0x00
0x0796, 0x00
0x0797, 0x00
0x0798, 0x00
0x0799, 0x00
0x079a, 0x00
0x079b, 0x00
0x079c, 0x00
0x079d, 0x00
0x079e, 0x00
0x079f, 0x00
0x07a0, 0x00
0x07a1, 0x00
0x07a2, 0x00
0x07a3, 0x00
0x07a4, 0x00
0x07a5, 0x00
0x07a6, 0x00
0x07a7, 0x00
0x07a8, 0x00
0x07a9, 0x00
0x07aa, 0x00
0x07ab, 0x00
0x07ac, 0x00
0x07ad, 0x00
0x07ae, 0x00
0x07af, 0x00
0x07b0, 0x00
0x07b1, 0x00
0x07b2, 0x00
0x07b3, 0x00
0x07b4, 0x00
0x07b5, 0x00
0x07b6, 0x00
0x07b7, 0x00
0x07b8, 0x00
0x07b9, 0x00
0x07ba, 0x00
0x07bb, 0x00
0x07bc, 0x00
0x07bd, 0x00
0x07be, 0x00
0x07bf, 0x00
0x07c0, 0x00
0x07c1, 0x00
0x07c2, 0x00
0x07c3, 0x00
0x07c4, 0x00
0x07c5, 0x00
0x07c6, 0x00
0x07c7, 0x00
0x07c8, 0x00
0x07c9, 0x00
0x07ca, 0x00
0x07cb, 0x00
0x07cc, 0x00
0x07cd, 0x00
0x07ce, 0x00
0x07cf, 0x00
0x07d0, 0x00
0x07d1, 0x00
0x07d2, 0x00
0x07d3, 0x00
0x07d4, 0x00
0x07d5, 0x00
0x07d6, 0x00
0x07d7, 0x00
0x07d8, 0x00
0x07d9, 0x00
0x07da, 0x00
0x07db, 0x00
0x07dc, 0x00
0x07dd, 0x00
0x07de, 0x00
0x07df, 0x00
0x07e0, 0x00
0x07e1, 0x00
0x07e2, 0x00
0x07e3, 0x00
0x07e4, 0x00
0x07e5, 0x00
0x07e6, 0x00
0x07e7, 0x00
0x07e8, 0x00
0x07e9, 0x00
0x07ea, 0x00
0x07eb, 0x00
0x07ec, 0x00
0x07ed, 0x00
0x07ee, 0x00
0x07ef, 0x00
0x07f0, 0x00
0x07f1, 0x00
0x07f2, 0x00
0x07f3, 0x00
0x07f4, 0x00
0x07f5, 0x00
0x07f6, 0x00
0x07f7, 0x00
0x07f8, 0x00
0x07f9, 0x00
0x07fa, 0x00
0x07fb, 0x00
0x07fc, 0x00
0x07fd, 0x00
0x07fe, 0x00
0x07ff, 0x00
0x0800, 0x00
0x0801, 0x00
0x0802, 0x00
0x0803, 0x00
0x0804, 0x00
0x0805, 0x00
0x0806, 0x00
0x0807, 0x00
0x0808, 0x00
0x0809, 0x00
0x080a, 0x00
0x080b, 0x00
0x080c, 0x00
0x080d, 0x00
0x080e, 0x00
0x080f, 0x00
0x0810, 0x00
0x0811, 0x00
0x0812, 0x00
0x0813, 0x00
0x0814, 0x00
0x0815, 0x00
0x04b6, 0x0f
0x04b7, 0xff
0x04b8, 0x0f
0x04b9, 0xff
0x04ba, 0x0f
0x04bb, 0xff
0x04bc, 0x0f
0x04bd, 0xff
0x04be, 0x0f
0x04bf, 0xff
0x04c0, 0x0f
0x04c1, 0xff
0x04c2, 0x0f
0x04c3, 0xff
0x04c4, 0x0f
0x04c5, 0xff
0x04c6, 0x0f
0x04c7, 0xff
0x04c8, 0x0f
0x04c9, 0xff
0x04ca, 0x0f
0x04cb, 0xff
0x04cc, 0x0f
0x04cd, 0xff
0x04ce, 0x0f
0x04cf, 0xff
0x04d0, 0x0f
0x04d1, 0xff
0x04d2, 0x0f
0x04d3, 0xff
0x04d4, 0x0f
0x04d5, 0xff
0x04d6, 0x0f
0x04d7, 0xff
0x04d8, 0x0f
0x04d9, 0xff
0x04da, 0x0f
0x04db, 0xff
0x04dc, 0x0f
0x04dd, 0xff
0x04de, 0x0f
0x04df, 0xff
0x04e0, 0x0f
0x04e1, 0xff
0x04e2, 0x0f
0x04e3, 0xff
0x04e4, 0x0f
0x04e5, 0xff
0x04e6, 0x0f
0x04e7, 0xff
0x04e8, 0x0f
0x04e9, 0xff
0x04ea, 0x0f
0x04eb, 0xff
0x04ec, 0x0f
0x04ed, 0xff
0x04ee, 0x0f
0x04ef, 0xff
0x04f0, 0x0f
0x04f1, 0xff
0x04f2, 0x0f
0x04f3, 0xff
0x04f4, 0x0f
0x04f5, 0xff
0x04f6, 0x0f
0x04f7, 0xff
0x04f8, 0x0f
0x04f9, 0xff
0x04fa, 0x0f
0x04fb, 0xff
0x04fc, 0x0f
0x04fd, 0xff
0x04fe, 0x0f
0x04ff, 0xff
0x0500, 0x0f
